Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3
70446,5877,Tangipahoa,Louisiana,6,1,12,5,5,7,6,2048,168.37,262.69,90%,35,3,1,6,2,1,2,1
70454,24954,Tangipahoa,Louisiana,10,1,16,8,7,10,8,7212,81.17,213.44,100%,35,7,1,10,5,1,5,1
70455,1474,Tangipahoa,Louisiana,5,0,10,4,4,6,4,28,38.08,113.57,100%,35,3,0,5,2,1,2,1
70456,2850,Tangipahoa,Louisiana,3,1,9,3,3,5,4,100,34.25,94.25,92%,55,3,0,5,2,1,2,1
70466,8512,Tangipahoa,Louisiana,5,0,10,5,5,7,6,458,62.04,163.79,100%,35,2,0,4,2,1,2,1
87576,NULL,Taos,New Mexico,,,,,,,,,,,,,,,,,,,
87580,449,Taos,New Mexico,2,2,9,2,1,4,1,,,,62%,NULL,4,1,7,3,2,3,2
87521,1003,Taos,New Mexico,3,2,10,2,1,4,1,20,37.2,55.46,50%,NULL,2,1,5,0,0,0,0
87529,3600,Taos,New Mexico,3,2,10,3,1,5,1,597,15.14,50.88,87%,79.99,2,1,5,2,1,2,1
87553,1209,Taos,New Mexico,2,1,8,1,1,3,1,23,104.65,370.81,56%,NULL,1,1,4,0,0,0,0
87556,2417,Taos,New Mexico,2,2,9,1,1,3,1,81,17.02,43.34,54%,NULL,1,1,4,0,0,0,0
87557,6359,Taos,New Mexico,3,3,11,3,2,5,2,387,24.36,77.85,93%,79.99,4,1,7,2,1,2,1
87571,11706,Taos,New Mexico,4,2,11,3,3,5,3,14035,29.47,68.45,87%,79.99,4,1,7,2,1,2,1
87579,890,Taos,New Mexico,3,3,11,2,1,5,1,124,14.68,34.81,51%,NULL,1,1,4,0,0,0,0
76019,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76122,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76130,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76150,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76166,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76191,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76192,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76193,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76195,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76196,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76197,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76198,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
76199,NULL,Tarrant,Texas,,,,,,,,,,,,,,,,,,,
75054,5053,Tarrant,Texas,5,4,15,5,5,9,6,3689,62.97,156.73,100%,35,3,3,7,3,2,4,2
76001,30460,Tarrant,Texas,6,4,16,6,6,10,7,13193,104.27,233.27,100%,35,2,3,6,2,1,3,1
76002,30269,Tarrant,Texas,7,4,17,6,6,10,7,13293,122.43,325.17,100%,35,3,3,7,3,2,4,2
76006,22639,Tarrant,Texas,6,1,13,6,6,9,7,9307,87.5,230.56,100%,35,2,2,5,2,1,3,1
76010,55706,Tarrant,Texas,7,2,15,7,7,11,8,52263,136.84,354.84,100%,35,3,2,6,3,1,4,1
76011,21594,Tarrant,Texas,7,2,15,6,6,10,7,7076,51.45,205.28,100%,35,2,2,5,2,0,3,0
76012,25689,Tarrant,Texas,7,3,16,6,6,10,7,17037,63.77,214.03,100%,35,2,3,6,2,1,3,1
76013,30680,Tarrant,Texas,7,3,16,7,7,11,8,12277,103.37,287.93,100%,35,3,3,7,3,2,4,2
76014,34072,Tarrant,Texas,7,4,17,7,7,11,8,16878,42.74,110.73,100%,35,2,3,6,2,0,3,0
76015,16658,Tarrant,Texas,6,3,15,6,6,10,7,5396,61.17,217.17,100%,35,3,3,7,3,1,4,1
76016,30852,Tarrant,Texas,7,3,16,6,6,10,7,7700,48.4,89.55,100%,35,2,3,6,2,1,3,1
76017,44724,Tarrant,Texas,7,4,17,7,7,11,8,27445,66.97,223.47,100%,35,2,3,6,2,1,3,1
76018,26938,Tarrant,Texas,5,4,15,5,5,9,6,18755,75.42,226.23,100%,35,3,3,7,3,1,4,1
76020,27270,Tarrant,Texas,8,7,21,6,6,10,7,79813,23.42,47.85,100%,35,6,4,11,4,2,5,2
76021,33673,Tarrant,Texas,6,1,13,6,6,9,7,50721,94.2,224.12,100%,35,3,1,5,2,1,2,1
76022,13212,Tarrant,Texas,5,1,12,5,5,8,6,1652,97.88,212.13,100%,35,2,2,5,2,1,3,1
76034,22748,Tarrant,Texas,9,2,17,9,8,13,9,10287,144.47,401,100%,29.99,5,1,7,4,3,4,3
76036,22352,Tarrant,Texas,11,7,24,10,8,15,10,15419,38.35,69.62,100%,35,5,3,9,5,2,6,2
76039,32925,Tarrant,Texas,8,1,15,8,7,11,8,33733,121.31,232.72,100%,29.99,4,1,6,4,2,4,2
76040,27524,Tarrant,Texas,9,1,16,9,9,12,10,19594,45.19,93.2,100%,35,4,2,7,3,2,4,2
76051,46320,Tarrant,Texas,10,2,18,10,8,14,9,65318,145.26,396.21,100%,29.95,8,2,11,7,5,7,5
76052,15995,Tarrant,Texas,11,4,21,11,7,15,8,9634,116.59,310.27,100%,29.99,10,4,15,8,4,9,4
76053,28421,Tarrant,Texas,7,2,15,6,5,10,6,14323,84.26,205.97,100%,35,4,2,7,3,1,4,1
76054,11764,Tarrant,Texas,6,2,14,6,6,10,7,2405,70.49,202,100%,35,3,2,6,3,2,4,2
76060,6764,Tarrant,Texas,5,3,14,5,5,9,6,1604,35.51,88.2,100%,35,3,3,7,2,1,3,1
76063,61361,Tarrant,Texas,5,7,18,5,5,9,6,38574,71.76,207.4,100%,35,4,3,8,4,2,5,2
76092,26669,Tarrant,Texas,11,4,21,11,8,15,9,50275,149.26,420.13,100%,29.99,8,3,12,6,4,6,4
76102,8111,Tarrant,Texas,5,3,14,5,5,9,6,6517,62.82,161.7,100%,35,4,3,8,3,2,4,2
76103,14572,Tarrant,Texas,5,3,14,5,5,9,6,1068,106.17,282.6,100%,35,2,3,6,2,1,3,1
76104,17446,Tarrant,Texas,8,3,17,8,8,12,9,6853,143.41,226.38,100%,35,4,3,8,4,3,5,3
76105,22194,Tarrant,Texas,5,3,14,5,4,9,5,2499,81.45,222.44,100%,35,2,3,6,1,1,2,1
76106,35389,Tarrant,Texas,6,4,16,6,4,10,5,3871,89.73,220.61,100%,35,2,4,7,1,1,2,1
76107,25917,Tarrant,Texas,7,3,16,7,7,11,8,51857,176.17,369.29,100%,29.95,6,4,11,6,5,7,5
76108,38227,Tarrant,Texas,7,5,18,7,7,11,8,13924,114.93,223.58,100%,35,4,4,9,4,3,5,3
76109,21710,Tarrant,Texas,8,3,17,8,8,12,9,14228,104.48,301.6,100%,29.95,5,3,9,4,3,5,3
76110,30434,Tarrant,Texas,6,3,15,6,6,10,7,6583,184.22,662.86,100%,35,3,3,7,2,1,3,1
76111,21685,Tarrant,Texas,6,3,15,6,6,10,7,2715,87.09,223.85,100%,35,3,3,7,3,2,4,2
76112,38993,Tarrant,Texas,5,3,14,5,5,9,6,20949,80.25,221.72,100%,35,2,3,6,2,1,3,1
76114,24741,Tarrant,Texas,5,3,14,5,5,9,6,4199,102.47,224.83,100%,35,2,3,6,2,1,3,1
76115,20696,Tarrant,Texas,5,4,15,5,5,9,6,3187,61.41,195.59,100%,35,2,3,6,2,1,3,1
76116,46746,Tarrant,Texas,8,3,17,7,7,11,8,30201,87.75,222.2,100%,35,5,3,9,4,3,5,3
76117,30645,Tarrant,Texas,7,4,17,6,6,11,7,7452,130.48,345.69,100%,35,2,3,6,2,1,3,1
76118,13866,Tarrant,Texas,6,2,14,6,6,10,7,5822,128.64,252.82,100%,35,2,2,5,2,1,3,1
76119,42761,Tarrant,Texas,5,3,14,5,5,9,6,11167,89.43,209.08,100%,35,3,3,7,2,1,3,1
76120,15283,Tarrant,Texas,5,3,14,5,5,9,6,21617,25,83.63,100%,35,3,3,7,2,1,3,1
76123,29722,Tarrant,Texas,6,4,16,6,6,10,7,12676,131.63,334.45,100%,35,3,3,7,3,2,4,2
76126,19395,Tarrant,Texas,6,6,18,6,5,10,6,6694,72.62,122.01,100%,35,2,3,6,2,1,3,1
76127,2003,Tarrant,Texas,3,3,12,2,1,6,2,7,21.81,56.73,100%,69.99,2,3,6,1,1,2,1
76129,2833,Tarrant,Texas,3,3,12,3,2,7,3,489,120.26,402.02,100%,35,2,3,6,1,1,2,1
76131,28374,Tarrant,Texas,10,4,20,10,8,14,9,27759,125.81,360.47,100%,35,6,4,11,6,3,7,3
76132,24709,Tarrant,Texas,6,3,15,6,6,10,7,24731,85.56,222.7,100%,35,4,3,8,4,3,5,3
76133,48394,Tarrant,Texas,7,4,17,7,7,11,8,46814,63.39,176.76,100%,35,3,3,7,3,2,4,2
76134,23704,Tarrant,Texas,5,4,15,5,5,9,6,6406,127.56,309.52,100%,35,3,3,7,3,2,4,2
76135,20684,Tarrant,Texas,7,5,18,7,6,11,7,2700,116.25,344.52,100%,35,4,4,9,4,1,5,1
76137,54911,Tarrant,Texas,12,4,22,12,9,16,10,23342,92.94,224.81,100%,29.99,7,4,12,6,3,7,3
76140,26340,Tarrant,Texas,6,4,16,6,6,10,7,4309,40.14,109.73,100%,35,4,3,8,4,2,5,2
76148,23331,Tarrant,Texas,10,3,19,10,7,14,8,6886,52.43,162,100%,29.99,8,3,12,8,4,9,4
76155,3115,Tarrant,Texas,5,1,12,5,5,8,6,4134,49.36,108.56,100%,35,3,3,7,3,2,4,2
76164,16748,Tarrant,Texas,5,3,14,5,3,9,4,2237,136.87,327.33,100%,35,3,3,7,2,2,3,2
76177,4891,Tarrant,Texas,11,4,21,11,8,15,9,3255,126.9,327.11,100%,29.99,9,4,14,7,5,8,5
76179,48058,Tarrant,Texas,11,4,21,11,9,15,10,27870,87.82,224.83,100%,29.95,6,4,11,6,3,7,3
76180,33444,Tarrant,Texas,6,2,14,6,6,10,7,22252,93.83,235.37,100%,35,5,2,8,4,3,5,3
76182,28209,Tarrant,Texas,7,2,15,7,7,11,8,25950,164.47,394.85,100%,35,5,2,8,5,3,5,3
76244,60388,Tarrant,Texas,14,5,25,13,10,17,11,105537,116.51,299.3,100%,29.99,8,3,12,7,4,7,4
76248,34647,Tarrant,Texas,12,4,22,12,9,16,10,22079,122.08,276.94,100%,29.99,8,3,12,7,4,7,4
38618,12031,Tate,Mississippi,7,2,16,6,6,8,7,793,11.89,31.52,82%,35,4,0,6,3,2,3,2
38665,2683,Tate,Mississippi,3,1,10,3,1,5,1,751,7.44,15.45,76%,35,2,0,4,2,1,2,1
38668,14462,Tate,Mississippi,6,1,13,6,6,8,7,2696,55.51,183.91,93%,35,3,0,5,3,2,3,2
30499,NULL,Tattnall,Georgia,,,,,,,,,,,,,,,,,,,
30420,1460,Tattnall,Georgia,2,0,8,2,2,4,2,12,36.86,49.5,100%,50,2,0,4,1,1,1,1
30421,3381,Tattnall,Georgia,7,1,13,7,6,9,6,259,17.21,42.43,81%,40,4,0,6,1,1,1,1
30427,12864,Tattnall,Georgia,6,1,13,5,5,7,5,2259,18.38,39.48,77%,50,3,0,5,1,1,1,1
30453,9703,Tattnall,Georgia,8,1,14,6,6,8,6,1460,38.9,99.28,73%,50,3,0,5,0,0,0,0
32356,129,Taylor,Florida,1,0,6,0,0,2,1,,,,0%,,1,0,2,0,0,0,0
32347,8057,Taylor,Florida,2,0,7,2,1,4,2,2252,44.27,143.98,93%,79.99,2,0,3,1,1,1,1
32348,12442,Taylor,Florida,2,0,7,2,1,4,2,2781,15.85,26.17,60%,79.99,2,0,3,1,1,1,1
32359,1721,Taylor,Florida,4,1,10,1,1,3,2,345,8,12.51,1%,79.99,2,0,3,0,0,0,0
31081,251,Taylor,Georgia,2,1,7,1,0,3,0,,,,54%,,3,0,5,0,0,0,0
31006,4923,Taylor,Georgia,5,1,11,4,0,6,0,2012,10.31,23.71,86%,NULL,2,1,5,1,0,2,0
31076,3064,Taylor,Georgia,4,1,10,3,1,5,1,2085,40.34,42.59,89%,NULL,3,1,6,2,0,3,0
50840,560,Taylor,Iowa,4,1,10,3,2,5,2,,,,65%,102.55,6,1,8,1,0,1,0
50848,378,Taylor,Iowa,5,0,10,3,3,5,3,,,,55%,69.95,7,0,8,1,1,1,1
50862,148,Taylor,Iowa,4,1,10,2,1,4,1,,,,3%,69.95,5,0,6,2,1,2,1
51646,763,Taylor,Iowa,3,1,10,2,2,4,2,,,,95%,69.95,2,2,5,1,1,1,1
50833,2305,Taylor,Iowa,9,0,15,4,3,6,3,2,8.22,15.75,68%,69.95,10,4,15,3,2,3,2
50836,457,Taylor,Iowa,3,0,10,1,0,3,0,248,10.78,38.2,0%,NULL,2,2,5,0,0,0,0
50851,2087,Taylor,Iowa,6,2,14,3,2,6,2,161,13.51,24.1,74%,69.95,8,1,10,4,2,4,2
42733,1454,Taylor,Kentucky,3,1,9,2,2,4,2,,,,86%,46,10,1,13,1,1,1,1
42718,24312,Taylor,Kentucky,7,1,14,6,6,8,7,11758,43.9,136.07,92%,70,4,1,7,1,1,1,1
79541,791,Taylor,Texas,2,4,11,2,1,4,2,,,,98%,49.95,3,2,6,0,0,0,0
79561,662,Taylor,Texas,5,4,14,4,4,7,6,,,,71%,40,6,0,7,0,0,0,0
79563,1161,Taylor,Texas,5,3,13,2,2,4,3,,,,90%,40,5,1,7,2,2,2,2
79566,333,Taylor,Texas,2,3,10,2,1,4,2,,,,99%,49.95,2,1,4,0,0,0,0
79697,NULL,Taylor,Texas,,,,,,,,,,,,,,,,,,,
79698,NULL,Taylor,Texas,,,,,,,,,,,,,,,,,,,
79508,1242,Taylor,Texas,4,2,11,3,2,5,3,1112,31.32,68.49,100%,49.95,2,1,4,0,0,0,0
79530,480,Taylor,Texas,3,3,11,2,1,4,2,168,13.84,44.76,100%,49.95,3,1,5,0,0,0,0
79536,4988,Taylor,Texas,7,4,16,7,6,10,7,246,13.82,26.5,91%,40,2,2,5,0,0,0,0
79562,3669,Taylor,Texas,6,4,15,4,3,6,4,1929,38.48,91.14,99%,40,5,1,7,1,1,1,1
79601,25085,Taylor,Texas,8,4,17,6,4,9,5,2388,51.87,154.19,95%,40,7,2,10,2,2,2,2
79602,21519,Taylor,Texas,10,4,19,7,5,10,6,8128,83.65,243.98,100%,40,7,1,9,2,2,2,2
79603,24288,Taylor,Texas,7,2,14,4,3,6,4,2460,77.43,200.92,99%,40,4,1,6,1,1,1,1
79605,30098,Taylor,Texas,7,3,15,3,2,5,3,21146,110.18,300.44,100%,40,5,1,7,1,1,1,1
79606,22885,Taylor,Texas,9,2,16,7,4,9,5,8357,116.23,322.39,99%,40,7,1,9,2,2,2,2
79607,2865,Taylor,Texas,4,2,11,1,1,3,2,58,119.57,283.84,100%,40,3,1,5,1,1,1,1
79699,321,Taylor,Texas,2,3,10,1,1,4,2,336,60.61,131.4,100%,40,2,1,4,1,1,1,1
26347,2068,Taylor,West Virginia,4,1,11,3,3,6,4,212,5.86,15.34,80%,40,3,1,6,2,1,2,1
26354,11135,Taylor,West Virginia,4,1,11,3,3,6,4,2789,56.68,166.57,91%,69.99,3,1,6,3,1,3,1
54433,1845,Taylor,Wisconsin,1,2,8,1,0,3,1,361,10.48,24.08,14%,NULL,2,2,6,1,0,1,0
54447,498,Taylor,Wisconsin,1,2,9,1,0,3,1,2,16.4,16.4,13%,NULL,1,2,5,0,0,0,0
54451,11755,Taylor,Wisconsin,4,4,14,3,3,6,4,7886,53.81,175.21,78%,66.95,4,3,9,3,2,3,2
54470,2068,Taylor,Wisconsin,3,2,10,1,1,3,2,172,9.79,29.01,5%,66.95,3,2,7,1,0,1,0
54480,1332,Taylor,Wisconsin,2,3,11,2,1,5,2,1,1.43,1.43,85%,66.95,2,3,7,2,1,2,1
54490,893,Taylor,Wisconsin,3,1,8,1,0,3,1,0,0,0,2%,66.95,3,1,6,0,0,0,0
61558,NULL,Tazewell,Illinois,,,,,,,,,,,,,,,,,,,
61534,1737,Tazewell,Illinois,4,2,12,3,2,5,2,10,2.56,6.77,70%,69.99,4,3,9,1,1,1,1
61535,1629,Tazewell,Illinois,3,4,13,2,2,4,2,3,15.67,22.12,100%,59.95,2,2,6,1,1,1,1
61550,17721,Tazewell,Illinois,8,5,19,3,3,5,3,13227,153.06,420.09,96%,49.99,8,3,13,3,2,4,2
61554,43810,Tazewell,Illinois,10,5,21,6,5,8,5,23222,157.48,341.3,95%,49.99,6,4,12,2,2,2,2
61568,4459,Tazewell,Illinois,4,7,17,2,2,4,2,1910,19.8,50.1,85%,59.95,4,6,12,2,2,3,2
61571,23744,Tazewell,Illinois,10,5,22,5,5,7,5,15340,105.59,290.97,99%,49.99,10,3,15,6,4,6,4
61610,5476,Tazewell,Illinois,7,4,17,3,3,5,3,49,24.7,53.25,96%,49.99,5,1,8,2,2,2,2
61611,25268,Tazewell,Illinois,10,5,22,8,5,10,5,7223,136.48,267.84,100%,49.99,8,3,13,5,4,5,4
61721,613,Tazewell,Illinois,4,4,14,1,1,3,1,179,6.82,15.96,2%,69.99,1,4,7,0,0,1,0
61733,1124,Tazewell,Illinois,3,4,13,2,2,4,2,76,52.04,68.17,100%,59.95,2,3,7,2,1,3,1
61734,2867,Tazewell,Illinois,6,5,17,1,1,3,1,1581,107.99,262.94,79%,69.99,4,4,10,1,0,2,0
61747,1560,Tazewell,Illinois,3,5,14,1,1,3,1,587,45.75,87.04,64%,69.99,2,5,9,2,1,3,1
61755,4669,Tazewell,Illinois,5,5,16,3,3,5,3,7394,78.18,297.64,98%,59.95,3,5,10,2,1,3,1
61759,1534,Tazewell,Illinois,3,4,13,1,1,3,1,563,11.33,19.87,82%,69.99,2,5,9,1,1,2,1
24316,50,Tazewell,Virginia,1,1,6,0,0,3,0,,,,78%,85,3,1,6,0,0,1,0
24602,962,Tazewell,Virginia,4,2,11,3,3,6,4,,,,100%,45.95,9,2,13,2,1,3,1
24377,348,Tazewell,Virginia,1,1,6,0,0,3,1,4,15.6,24.16,98%,85,1,1,4,0,0,1,0
24605,9301,Tazewell,Virginia,4,1,11,2,2,5,3,2984,43.8,93.18,100%,45.95,2,2,6,1,1,2,1
24609,7630,Tazewell,Virginia,6,2,13,4,4,7,5,1718,69.52,173.34,97%,45.95,3,2,7,2,1,3,1
24613,911,Tazewell,Virginia,4,1,10,2,2,5,3,0,0,0,98%,45.95,2,2,6,1,1,2,1
24630,6774,Tazewell,Virginia,5,1,12,3,3,6,4,1716,27.38,82.78,100%,45.95,3,2,7,2,1,3,1
24637,3410,Tazewell,Virginia,3,2,10,2,2,5,3,686,45.83,111.94,99%,45.95,2,2,6,1,0,2,0
24639,3533,Tazewell,Virginia,5,2,12,3,3,6,3,338,25.95,87.39,98%,45.95,2,2,6,1,0,2,0
24641,5953,Tazewell,Virginia,5,2,12,3,3,6,3,2750,40.02,107.2,100%,45.95,3,1,6,2,1,3,1
24651,6314,Tazewell,Virginia,6,2,13,4,4,7,5,6468,67.86,190.94,99%,45.95,5,2,9,2,1,3,1
96061,36,Tehama,California,1,0,5,0,0,2,1,,,,0%,,1,0,2,0,0,0,0
96075,369,Tehama,California,1,4,10,0,0,2,0,,,,0%,NULL,2,2,5,0,0,0,0
96021,16097,Tehama,California,4,8,18,2,1,8,3,6446,49.4,139.27,72%,58,3,4,8,1,1,1,1
96022,15768,Tehama,California,3,6,15,1,1,3,1,4336,18.87,57.33,53%,69.99,2,2,5,1,1,1,1
96029,124,Tehama,California,0,2,5,0,0,2,0,8,11.39,19.36,0%,NULL,0,2,3,0,0,0,0
96035,3324,Tehama,California,3,6,15,0,0,2,0,359,15.16,27.14,0%,NULL,1,4,6,0,0,0,0
96055,3935,Tehama,California,2,5,13,0,0,3,0,1216,46.61,92,16%,58,1,2,4,0,0,0,0
96059,688,Tehama,California,1,2,8,0,0,2,0,2,0.61,0.75,0%,NULL,1,2,4,0,0,0,0
96080,28764,Tehama,California,5,7,18,1,1,4,1,9933,42.04,111.49,74%,58,3,3,7,1,1,1,1
31055,8245,Telfair,Georgia,7,1,12,3,3,5,3,,,,86%,29.99,8,0,10,1,1,1,1
31060,1915,Telfair,Georgia,2,0,6,2,2,4,2,584,15.06,31.24,48%,NULL,2,0,4,0,0,0,0
31544,994,Telfair,Georgia,2,0,6,1,1,3,1,120,11.48,30.62,73%,NULL,1,0,3,0,0,0,0
31549,2239,Telfair,Georgia,5,1,10,2,1,4,1,3,32.02,43.22,64%,69.99,3,0,5,1,1,1,1
80813,2055,Teller,Colorado,1,5,13,1,0,4,2,246,21.1,50.34,33%,NULL,1,2,4,1,1,1,1
80814,4023,Teller,Colorado,1,4,12,1,1,4,3,1103,29.09,70.28,74%,NULL,1,1,3,1,1,1,1
80816,5180,Teller,Colorado,2,6,14,2,2,6,4,5132,5.91,16.99,64%,65,3,2,6,1,1,1,1
80863,11754,Teller,Colorado,5,4,16,5,5,8,7,15803,55.92,174.11,96%,49.95,2,1,4,2,2,2,2
71357,2149,Tensas,Louisiana,1,2,8,0,0,2,0,21,3.59,5.71,0%,NULL,2,0,4,1,1,1,1
71366,1974,Tensas,Louisiana,3,1,8,0,0,2,1,116,11.77,17.45,0%,NULL,2,0,4,1,1,1,1
71375,1129,Tensas,Louisiana,2,2,8,0,0,2,1,4,3.18,4.48,0%,NULL,1,0,3,0,0,0,0
70352,205,Terrebonne,Louisiana,1,1,7,1,1,3,1,,,,100%,74.99,1,1,4,1,1,1,1
70353,1402,Terrebonne,Louisiana,3,1,9,3,1,5,1,,,,100%,55,6,1,9,1,1,1,1
70397,1365,Terrebonne,Louisiana,3,1,9,3,3,5,3,,,,100%,55,3,1,6,2,1,2,1
70343,5504,Terrebonne,Louisiana,8,1,14,5,5,7,5,328,39.03,107.48,100%,55,6,1,9,3,2,3,2
70344,6143,Terrebonne,Louisiana,4,1,10,4,4,6,4,464,78.05,206.78,100%,55,2,1,5,2,1,2,1
70356,2484,Terrebonne,Louisiana,4,1,10,2,1,4,1,4,60.45,220.86,100%,55,2,1,5,1,1,1,1
70359,8408,Terrebonne,Louisiana,10,2,17,8,8,11,8,128,68.8,243.86,100%,35,4,1,7,2,1,2,1
70360,26429,Terrebonne,Louisiana,11,2,18,9,9,12,9,6285,99.14,231.64,100%,35,6,2,10,5,2,5,2
70363,26513,Terrebonne,Louisiana,8,2,15,7,7,9,7,3677,55.58,152.45,100%,35,5,2,9,4,2,4,2
70364,30503,Terrebonne,Louisiana,9,1,15,8,8,10,8,4726,75.66,216.16,100%,35,5,1,8,3,2,3,2
70377,4403,Terrebonne,Louisiana,3,1,9,3,3,5,3,310,63.15,160.94,99%,55,3,1,6,2,1,2,1
70395,4658,Terrebonne,Louisiana,8,1,14,8,8,10,8,55,28.47,116.64,100%,35,4,1,7,3,2,3,2
39826,418,Terrell,Georgia,1,0,6,1,1,3,1,,,,67%,,4,0,6,0,0,0,0
39877,500,Terrell,Georgia,1,1,6,1,1,3,1,,,,32%,,5,0,7,0,0,0,0
39842,8357,Terrell,Georgia,5,2,12,3,3,5,4,1720,25.04,65.22,81%,69.99,3,0,5,1,1,1,1
78851,23,Terrell,Texas,1,1,7,0,0,2,0,,,,0%,,4,1,7,0,0,0,0
79345,920,Terry,Texas,3,5,13,3,2,6,3,,,,93%,64.95,9,3,13,2,0,2,0
79316,11451,Terry,Texas,7,6,18,5,4,8,5,4580,42.68,101.09,80%,64.95,5,4,10,2,0,2,0
83422,3392,Teton,Idaho,2,4,12,2,2,6,2,1927,12.59,28.48,86%,109,5,1,8,3,2,3,2
83424,290,Teton,Idaho,2,1,8,2,1,4,1,1,3.1,3.1,90%,NULL,1,1,4,1,0,1,0
83452,1484,Teton,Idaho,2,4,12,2,2,6,2,227,11.29,29.08,77%,109,5,1,8,3,2,3,2
83455,4970,Teton,Idaho,3,2,11,2,2,4,2,2489,14.91,30.6,89%,NULL,5,1,8,3,2,3,2
59419,96,Teton,Montana,3,0,7,1,0,3,0,,,,85%,,4,0,6,1,0,1,0
59433,594,Teton,Montana,4,2,11,1,0,4,0,,,,27%,89,9,1,12,1,0,1,0
59467,259,Teton,Montana,2,0,6,1,0,3,0,,,,100%,,2,0,4,1,0,1,0
59422,2643,Teton,Montana,3,3,10,2,0,6,0,374,14.91,24.39,12%,89,3,1,6,1,0,1,0
59436,1827,Teton,Montana,3,2,9,2,0,5,0,590,21.02,47.76,49%,89,3,1,6,1,0,1,0
59468,571,Teton,Montana,4,2,11,2,0,5,0,5,6,8.05,100%,89,3,2,7,1,0,1,0
83001,15851,Teton,Wyoming,6,1,14,5,4,7,4,43419,108.73,219.26,98%,65,3,2,6,3,2,3,2
83011,240,Teton,Wyoming,2,0,9,2,2,4,2,83,9.8,18.62,65%,NULL,1,0,2,1,0,1,0
83012,180,Teton,Wyoming,2,1,10,2,2,4,2,19,28.39,100.08,88%,NULL,2,1,4,2,2,2,2
83013,395,Teton,Wyoming,2,0,9,2,2,4,2,100,6.89,14.21,70%,NULL,0,0,1,0,0,0,0
83014,3595,Teton,Wyoming,4,1,12,3,3,5,3,5437,100.42,197.31,96%,69.99,2,1,4,2,2,2,2
83414,544,Teton,Wyoming,2,3,11,2,2,5,2,50,58.88,118.38,78%,NULL,2,1,4,2,1,2,1
65444,1087,Texas,Missouri,1,1,7,0,0,3,0,,,,7%,,6,0,7,0,0,0,0
65464,492,Texas,Missouri,3,1,10,2,2,5,2,,,,100%,29.99,10,0,11,0,0,0,0
65468,102,Texas,Missouri,2,0,7,1,1,3,1,,,,100%,,3,0,4,0,0,0,0
65479,441,Texas,Missouri,2,0,7,1,1,3,1,,,,51%,,2,0,3,0,0,0,0
65484,186,Texas,Missouri,1,1,7,0,0,3,0,,,,63%,,2,0,3,0,0,0,0
65564,220,Texas,Missouri,2,1,9,2,1,5,1,,,,100%,,4,0,5,0,0,0,0
65570,528,Texas,Missouri,1,0,6,0,0,2,0,,,,0%,,6,0,7,0,0,0,0
65589,188,Texas,Missouri,2,0,7,1,1,3,1,,,,100%,,5,0,6,0,0,0,0
65483,4737,Texas,Missouri,2,2,10,2,1,6,2,1575,17.64,52.57,73%,NULL,2,0,3,0,0,0,0
65542,6776,Texas,Missouri,2,1,8,1,1,3,1,297,8.27,15.4,31%,NULL,3,1,5,1,1,1,1
65555,1087,Texas,Missouri,2,0,7,1,1,3,1,829,13.17,27.99,100%,NULL,2,0,3,0,0,0,0
65557,166,Texas,Missouri,1,0,6,0,0,2,0,1,6.89,6.89,0%,NULL,1,0,2,0,0,0,0
65571,2134,Texas,Missouri,2,1,9,2,1,5,1,11,22.04,41.44,74%,NULL,2,0,3,0,0,0,0
65689,4859,Texas,Missouri,3,2,11,3,2,7,3,136,7.69,10.97,100%,69.99,3,1,5,1,1,2,2
73939,1695,Texas,Oklahoma,3,2,11,3,1,5,1,53,73.3,220.6,84%,139.99,4,1,6,2,0,2,0
73942,12953,Texas,Oklahoma,5,2,13,5,2,7,2,6610,31.87,74.76,94%,25,5,2,8,2,0,2,0
73944,388,Texas,Oklahoma,2,2,10,2,1,4,1,0,0,0,77%,139.99,2,2,5,1,0,1,0
73945,2889,Texas,Oklahoma,4,1,11,4,2,6,2,506,14.47,46.53,84%,25,4,1,6,2,0,2,0
73949,1688,Texas,Oklahoma,4,2,12,4,1,6,1,250,13.16,36.98,86%,79.99,4,1,6,2,0,2,0
