Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3.1
98244,3001.0,Whatcom,Washington,2.0,1.0,8.0,1.0,1.0,4.0,1.0,12.0,11.58,28.12,47%,79.99,2.0,1.0,4.0,1.0,1.0,2.0,1.0
98247,9072.0,Whatcom,Washington,6.0,1.0,12.0,5.0,4.0,8.0,4.0,895.0,23.22,56.17,100%,60.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0
98248,22361.0,Whatcom,Washington,7.0,2.0,14.0,6.0,3.0,10.0,4.0,3083.0,48.83,136.45,100%,60.0,5.0,1.0,7.0,4.0,2.0,5.0,2.0
98262,964.0,Whatcom,Washington,2.0,1.0,8.0,2.0,2.0,5.0,2.0,457.0,16.35,41.0,100%,,1.0,1.0,3.0,0.0,0.0,1.0,0.0
98264,18893.0,Whatcom,Washington,6.0,1.0,12.0,5.0,4.0,8.0,4.0,2679.0,64.29,194.6,100%,60.0,3.0,1.0,5.0,3.0,2.0,4.0,2.0
98266,3642.0,Whatcom,Washington,2.0,1.0,8.0,1.0,1.0,4.0,1.0,57.0,40.86,97.76,96%,79.99,2.0,1.0,4.0,1.0,1.0,2.0,1.0
98281,1314.0,Whatcom,Washington,3.0,0.0,8.0,3.0,1.0,5.0,1.0,114.0,8.48,16.72,100%,59.95,1.0,0.0,2.0,1.0,0.0,1.0,0.0
98295,2409.0,Whatcom,Washington,4.0,1.0,10.0,3.0,3.0,6.0,3.0,125.0,24.78,89.59,92%,60.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0
59078,145.0,Wheatland,Montana,3.0,1.0,9.0,2.0,2.0,4.0,2.0,,,,99%,99.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
59085,88.0,Wheatland,Montana,2.0,1.0,7.0,2.0,1.0,4.0,1.0,,,,100%,99.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0
59453,362.0,Wheatland,Montana,2.0,2.0,9.0,1.0,1.0,3.0,1.0,34.0,13.53,39.53,100%,99.0,2.0,2.0,6.0,1.0,0.0,1.0,0.0
30411,4371.0,Wheeler,Georgia,4.0,1.0,9.0,2.0,1.0,4.0,1.0,370.0,15.8,26.32,73%,79.95,4.0,0.0,6.0,0.0,0.0,0.0,0.0
30428,2766.0,Wheeler,Georgia,4.0,0.0,9.0,1.0,0.0,3.0,0.0,191.0,8.92,21.23,18%,79.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
68637,267.0,Wheeler,Nebraska,4.0,1.0,10.0,3.0,0.0,5.0,0.0,,,,87%,59.95,7.0,0.0,8.0,1.0,0.0,1.0,0.0
68622,275.0,Wheeler,Nebraska,3.0,1.0,9.0,2.0,0.0,4.0,0.0,17.0,56.8,130.63,90%,59.95,3.0,0.0,4.0,1.0,0.0,1.0,0.0
97750,386.0,Wheeler,Oregon,0.0,2.0,7.0,0.0,0.0,2.0,1.0,,,,0%,,0.0,2.0,3.0,0.0,0.0,0.0,0.0
97874,349.0,Wheeler,Oregon,0.0,2.0,7.0,0.0,0.0,2.0,1.0,,,,0%,,0.0,2.0,3.0,0.0,0.0,0.0,0.0
97830,748.0,Wheeler,Oregon,3.0,1.0,9.0,0.0,0.0,2.0,1.0,12.0,23.72,52.44,0%,,2.0,2.0,5.0,1.0,0.0,1.0,0.0
79011,236.0,Wheeler,Texas,2.0,5.0,12.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,54%,,1.0,2.0,4.0,0.0,0.0,0.0,0.0
79061,316.0,Wheeler,Texas,2.0,5.0,12.0,1.0,1.0,4.0,2.0,22.0,3.8,7.19,47%,,1.0,2.0,4.0,0.0,0.0,0.0,0.0
79079,2646.0,Wheeler,Texas,4.0,6.0,15.0,0.0,0.0,3.0,1.0,289.0,11.65,35.14,65%,,3.0,3.0,7.0,1.0,1.0,1.0,1.0
79096,2229.0,Wheeler,Texas,4.0,6.0,15.0,2.0,2.0,5.0,3.0,1451.0,17.46,42.91,86%,,2.0,3.0,6.0,0.0,0.0,0.0,0.0
72068,424.0,White,Arkansas,3.0,3.0,11.0,1.0,0.0,3.0,0.0,,,,96%,29.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
72082,1935.0,White,Arkansas,5.0,1.0,11.0,3.0,1.0,5.0,1.0,,,,85%,29.95,4.0,0.0,6.0,1.0,0.0,1.0,0.0
72102,2873.0,White,Arkansas,5.0,3.0,14.0,2.0,1.0,4.0,1.0,,,,18%,68.99,10.0,1.0,13.0,1.0,1.0,2.0,1.0
72010,6577.0,White,Arkansas,3.0,3.0,11.0,2.0,0.0,4.0,0.0,49.0,75.83,169.71,48%,29.95,4.0,2.0,8.0,2.0,1.0,2.0,1.0
72012,11986.0,White,Arkansas,8.0,5.0,19.0,5.0,4.0,9.0,5.0,1837.0,51.44,110.41,78%,40.0,6.0,1.0,9.0,2.0,2.0,3.0,3.0
72020,4295.0,White,Arkansas,3.0,4.0,12.0,2.0,1.0,4.0,1.0,195.0,9.8,27.9,15%,,2.0,2.0,6.0,0.0,0.0,0.0,0.0
72045,1151.0,White,Arkansas,5.0,3.0,14.0,4.0,3.0,7.0,4.0,51.0,14.66,29.39,84%,65.0,4.0,1.0,7.0,1.0,0.0,2.0,0.0
72060,666.0,White,Arkansas,1.0,2.0,8.0,0.0,0.0,2.0,0.0,7.0,0.34,0.74,0%,,1.0,0.0,3.0,1.0,0.0,1.0,0.0
72081,7798.0,White,Arkansas,6.0,3.0,14.0,3.0,1.0,5.0,1.0,1213.0,10.69,18.57,44%,29.95,5.0,2.0,9.0,1.0,0.0,2.0,1.0
72121,2704.0,White,Arkansas,4.0,4.0,13.0,3.0,3.0,6.0,4.0,972.0,4.36,5.99,83%,65.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0
72136,1772.0,White,Arkansas,2.0,4.0,11.0,2.0,2.0,5.0,3.0,599.0,19.16,57.15,62%,100.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
72137,2555.0,White,Arkansas,5.0,2.0,12.0,3.0,3.0,6.0,4.0,12.0,0.87,1.25,83%,65.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
72143,35169.0,White,Arkansas,9.0,6.0,20.0,7.0,4.0,10.0,5.0,10753.0,30.46,83.08,87%,29.95,6.0,2.0,10.0,4.0,1.0,4.0,1.0
72149,0.0,White,Arkansas,1.0,1.0,7.0,0.0,0.0,2.0,0.0,312.0,62.01,181.11,0%,,2.0,0.0,4.0,1.0,0.0,1.0,0.0
30528,22679.0,White,Georgia,5.0,2.0,12.0,5.0,4.0,8.0,4.0,18233.0,61.15,225.77,95%,55.0,3.0,0.0,5.0,3.0,1.0,3.0,1.0
30545,936.0,White,Georgia,3.0,1.0,9.0,3.0,3.0,5.0,3.0,2332.0,77.12,106.61,88%,59.95,2.0,0.0,4.0,1.0,1.0,1.0,1.0
30571,3682.0,White,Georgia,3.0,1.0,9.0,3.0,3.0,5.0,3.0,172.0,70.3,98.55,91%,59.95,2.0,0.0,4.0,1.0,1.0,1.0,1.0
62820,162.0,White,Illinois,1.0,1.0,7.0,0.0,0.0,2.0,0.0,173.0,8.67,26.17,0%,,1.0,3.0,6.0,0.0,0.0,0.0,0.0
62821,7657.0,White,Illinois,5.0,4.0,14.0,3.0,3.0,5.0,3.0,3239.0,61.23,177.15,82%,55.0,3.0,3.0,8.0,1.0,0.0,1.0,0.0
62827,1245.0,White,Illinois,2.0,2.0,9.0,2.0,1.0,4.0,1.0,137.0,53.27,183.49,66%,55.0,2.0,3.0,7.0,1.0,0.0,1.0,0.0
62835,1152.0,White,Illinois,4.0,2.0,10.0,2.0,2.0,4.0,2.0,120.0,87.18,224.39,57%,55.0,3.0,3.0,8.0,1.0,0.0,1.0,0.0
62844,2083.0,White,Illinois,4.0,3.0,12.0,2.0,2.0,4.0,2.0,79.0,119.57,253.38,85%,55.0,3.0,3.0,8.0,1.0,0.0,1.0,0.0
62862,364.0,White,Illinois,2.0,2.0,9.0,1.0,1.0,3.0,1.0,4.0,3.04,3.16,26%,59.99,1.0,3.0,6.0,0.0,0.0,0.0,0.0
62869,2682.0,White,Illinois,6.0,3.0,14.0,4.0,4.0,7.0,4.0,462.0,75.18,200.96,86%,55.0,4.0,4.0,10.0,2.0,0.0,2.0,0.0
62887,295.0,White,Illinois,3.0,2.0,10.0,1.0,1.0,3.0,1.0,4.0,1.44,1.61,81%,59.99,1.0,3.0,6.0,0.0,0.0,0.0,0.0
47923,3494.0,White,Indiana,3.0,4.0,12.0,3.0,2.0,6.0,2.0,927.0,21.29,70.29,93%,65.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0
47926,1097.0,White,Indiana,6.0,3.0,14.0,3.0,2.0,6.0,2.0,174.0,9.82,20.04,43%,66.95,6.0,2.0,10.0,2.0,1.0,2.0,1.0
47929,774.0,White,Indiana,2.0,3.0,10.0,2.0,1.0,5.0,1.0,1151.0,18.44,33.77,98%,79.99,2.0,3.0,7.0,1.0,1.0,1.0,1.0
47950,912.0,White,Indiana,4.0,2.0,11.0,1.0,1.0,3.0,1.0,410.0,10.05,23.41,51%,79.99,4.0,2.0,8.0,1.0,1.0,1.0,1.0
47959,2822.0,White,Indiana,5.0,4.0,14.0,2.0,1.0,5.0,1.0,551.0,68.82,93.73,99%,79.99,4.0,3.0,9.0,2.0,1.0,2.0,1.0
47960,15003.0,White,Indiana,9.0,5.0,19.0,5.0,3.0,9.0,3.0,16092.0,140.64,268.28,93%,55.0,8.0,4.0,14.0,4.0,2.0,4.0,2.0
47980,1096.0,White,Indiana,5.0,3.0,13.0,3.0,1.0,6.0,1.0,351.0,12.43,22.4,92%,79.99,4.0,3.0,9.0,2.0,0.0,2.0,0.0
47995,1743.0,White,Indiana,4.0,5.0,14.0,3.0,1.0,6.0,1.0,494.0,14.77,28.87,92%,79.99,4.0,4.0,10.0,3.0,1.0,3.0,1.0
38559,1340.0,White,Tennessee,3.0,0.0,8.0,2.0,2.0,4.0,3.0,102.0,8.68,15.39,77%,49.95,5.0,0.0,7.0,3.0,1.0,3.0,1.0
38579,1063.0,White,Tennessee,4.0,0.0,9.0,3.0,3.0,5.0,4.0,476.0,17.32,55.74,60%,49.95,3.0,0.0,5.0,1.0,1.0,1.0,1.0
38583,23825.0,White,Tennessee,7.0,1.0,14.0,4.0,3.0,6.0,4.0,13058.0,23.9,58.11,94%,49.95,9.0,1.0,12.0,6.0,2.0,6.0,2.0
38587,1301.0,White,Tennessee,4.0,0.0,9.0,3.0,2.0,5.0,3.0,6.0,59.85,83.01,76%,49.95,6.0,0.0,8.0,3.0,1.0,3.0,1.0
89301,7606.0,White Pine,Nevada,3.0,4.0,12.0,0.0,0.0,4.0,1.0,362.0,15.33,33.01,100%,149.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0
89311,235.0,White Pine,Nevada,0.0,3.0,8.0,0.0,0.0,3.0,1.0,10.0,0.97,2.13,100%,149.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
61230,1232.0,Whiteside,Illinois,2.0,3.0,11.0,1.0,1.0,3.0,1.0,,,,83%,29.99,5.0,2.0,9.0,1.0,1.0,1.0,1.0
61243,264.0,Whiteside,Illinois,1.0,4.0,12.0,0.0,0.0,3.0,0.0,,,,34%,,2.0,2.0,6.0,0.0,0.0,0.0,0.0
61261,975.0,Whiteside,Illinois,2.0,4.0,13.0,1.0,1.0,3.0,1.0,,,,85%,29.99,6.0,3.0,11.0,1.0,1.0,1.0,1.0
61071,14381.0,Whiteside,Illinois,3.0,4.0,14.0,1.0,1.0,4.0,1.0,3408.0,69.91,217.43,89%,79.99,3.0,1.0,6.0,1.0,1.0,1.0,1.0
61081,21934.0,Whiteside,Illinois,4.0,5.0,16.0,2.0,2.0,5.0,2.0,10630.0,62.72,206.35,87%,69.99,4.0,2.0,8.0,1.0,1.0,1.0,1.0
61250,2737.0,Whiteside,Illinois,3.0,6.0,16.0,1.0,1.0,4.0,1.0,119.0,12.67,26.61,81%,29.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0
61251,347.0,Whiteside,Illinois,1.0,4.0,12.0,0.0,0.0,2.0,0.0,59.0,17.07,44.25,0%,,1.0,2.0,5.0,0.0,0.0,0.0,0.0
61252,5436.0,Whiteside,Illinois,4.0,6.0,16.0,2.0,1.0,4.0,1.0,490.0,12.85,18.88,85%,55.0,3.0,4.0,9.0,1.0,1.0,1.0,1.0
61270,7306.0,Whiteside,Illinois,2.0,5.0,14.0,1.0,1.0,3.0,1.0,524.0,10.49,26.88,77%,69.99,2.0,3.0,7.0,1.0,1.0,1.0,1.0
61277,3355.0,Whiteside,Illinois,3.0,6.0,16.0,1.0,1.0,4.0,1.0,450.0,9.98,21.29,67%,29.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0
61283,1640.0,Whiteside,Illinois,3.0,3.0,13.0,1.0,1.0,3.0,1.0,685.0,9.13,23.11,53%,69.99,2.0,1.0,5.0,0.0,0.0,0.0,0.0
30710,6661.0,Whitfield,Georgia,6.0,0.0,11.0,4.0,4.0,6.0,5.0,651.0,14.89,35.19,100%,43.95,5.0,0.0,7.0,2.0,1.0,2.0,1.0
30720,26895.0,Whitfield,Georgia,4.0,1.0,10.0,4.0,4.0,6.0,4.0,6387.0,44.99,105.47,100%,43.95,3.0,0.0,5.0,2.0,1.0,2.0,1.0
30721,53601.0,Whitfield,Georgia,7.0,1.0,13.0,6.0,6.0,8.0,6.0,17395.0,34.92,93.46,100%,43.95,5.0,0.0,7.0,4.0,2.0,4.0,2.0
30740,8600.0,Whitfield,Georgia,5.0,1.0,11.0,5.0,4.0,7.0,4.0,682.0,31.58,99.21,99%,43.95,4.0,0.0,6.0,2.0,1.0,2.0,1.0
30755,9590.0,Whitfield,Georgia,6.0,1.0,12.0,6.0,5.0,8.0,5.0,622.0,56.06,111.26,99%,43.95,5.0,0.0,7.0,4.0,2.0,4.0,2.0
46723,7692.0,Whitley,Indiana,4.0,4.0,13.0,2.0,2.0,5.0,3.0,3995.0,7.3,17.96,100%,69.99,4.0,4.0,10.0,2.0,2.0,2.0,2.0
46725,23080.0,Whitley,Indiana,6.0,5.0,16.0,5.0,5.0,9.0,6.0,3501.0,37.77,77.02,100%,35.0,4.0,4.0,10.0,3.0,2.0,3.0,2.0
46764,1497.0,Whitley,Indiana,2.0,5.0,12.0,2.0,1.0,6.0,2.0,4.0,17.29,21.26,100%,69.99,1.0,3.0,6.0,0.0,0.0,0.0,0.0
46783,6396.0,Whitley,Indiana,5.0,4.0,14.0,3.0,3.0,7.0,3.0,3083.0,8.18,16.01,100%,49.95,3.0,4.0,9.0,2.0,1.0,2.0,1.0
46787,3893.0,Whitley,Indiana,3.0,4.0,12.0,2.0,1.0,6.0,2.0,1063.0,11.15,32.91,100%,69.99,2.0,4.0,8.0,2.0,1.0,2.0,1.0
40754,,Whitley,Kentucky,,,,,,,,,,,,,,,,,,,
40763,469.0,Whitley,Kentucky,2.0,1.0,10.0,1.0,1.0,3.0,2.0,,,,75%,,1.0,0.0,3.0,1.0,0.0,1.0,0.0
40940,478.0,Whitley,Kentucky,2.0,0.0,7.0,1.0,1.0,3.0,2.0,,,,72%,74.99,2.0,0.0,4.0,2.0,0.0,2.0,0.0
40701,29497.0,Whitley,Kentucky,9.0,3.0,19.0,7.0,6.0,10.0,8.0,21897.0,62.39,162.64,99%,35.0,5.0,1.0,8.0,1.0,0.0,1.0,0.0
40759,2531.0,Whitley,Kentucky,6.0,1.0,14.0,4.0,4.0,6.0,5.0,4.0,15.73,17.14,94%,69.99,4.0,0.0,6.0,2.0,0.0,2.0,0.0
40769,18507.0,Whitley,Kentucky,9.0,2.0,18.0,6.0,6.0,8.0,7.0,4548.0,40.82,112.55,96%,35.0,6.0,1.0,9.0,4.0,1.0,4.0,1.0
99104,,Whitman,Washington,,,,,,,,,,,,,,,,,,,
99165,,Whitman,Washington,,,,,,,,,,,,,,,,,,,
99017,161.0,Whitman,Washington,2.0,1.0,9.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,95%,45.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
99033,895.0,Whitman,Washington,1.0,3.0,10.0,0.0,0.0,4.0,0.0,292.0,10.38,22.0,100%,,1.0,3.0,5.0,0.0,0.0,0.0,0.0
99111,4047.0,Whitman,Washington,5.0,2.0,13.0,2.0,2.0,5.0,3.0,1079.0,48.99,119.18,84%,45.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0
99113,761.0,Whitman,Washington,2.0,1.0,9.0,1.0,1.0,3.0,2.0,212.0,7.97,23.36,10%,79.99,1.0,1.0,3.0,0.0,0.0,0.0,0.0
99125,527.0,Whitman,Washington,4.0,1.0,11.0,3.0,2.0,6.0,3.0,426.0,21.96,72.38,66%,45.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0
99128,321.0,Whitman,Washington,1.0,3.0,10.0,0.0,0.0,3.0,0.0,606.0,8.22,22.38,52%,,1.0,3.0,6.0,0.0,0.0,0.0,0.0
99130,828.0,Whitman,Washington,2.0,2.0,10.0,0.0,0.0,3.0,0.0,86.0,4.66,9.27,56%,,2.0,3.0,6.0,0.0,0.0,0.0,0.0
99136,29.0,Whitman,Washington,2.0,0.0,8.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0%,85.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
99143,650.0,Whitman,Washington,3.0,2.0,11.0,2.0,1.0,4.0,2.0,469.0,10.38,24.01,7%,85.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
99158,603.0,Whitman,Washington,1.0,2.0,9.0,0.0,0.0,3.0,0.0,133.0,6.93,18.38,99%,,1.0,3.0,5.0,0.0,0.0,0.0,0.0
99161,1400.0,Whitman,Washington,1.0,2.0,9.0,0.0,0.0,4.0,1.0,97.0,9.08,17.91,33%,,1.0,3.0,5.0,0.0,0.0,0.0,0.0
99163,31404.0,Whitman,Washington,4.0,2.0,12.0,2.0,2.0,6.0,4.0,25346.0,58.78,179.47,90%,69.99,3.0,3.0,7.0,1.0,0.0,1.0,0.0
99164,0.0,Whitman,Washington,1.0,1.0,8.0,0.0,0.0,2.0,1.0,5112.0,49.07,128.85,0%,,0.0,2.0,3.0,0.0,0.0,0.0,0.0
99170,1072.0,Whitman,Washington,3.0,3.0,13.0,1.0,1.0,5.0,1.0,37.0,9.61,21.06,97%,45.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0
99171,959.0,Whitman,Washington,4.0,2.0,12.0,3.0,3.0,6.0,4.0,265.0,19.02,52.46,95%,45.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0
99176,145.0,Whitman,Washington,2.0,2.0,10.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,57%,45.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0
99179,437.0,Whitman,Washington,2.0,1.0,9.0,1.0,1.0,3.0,2.0,139.0,12.0,38.03,16%,,2.0,1.0,4.0,1.0,1.0,1.0,1.0
59353,1017.0,Wibaux,Montana,3.0,0.0,8.0,2.0,2.0,4.0,3.0,80.0,39.51,90.94,7%,74.95,3.0,0.0,5.0,2.0,2.0,2.0,2.0
67863,305.0,Wichita,Kansas,3.0,1.0,8.0,2.0,1.0,5.0,1.0,,,,92%,59.99,3.0,1.0,5.0,0.0,0.0,0.0,0.0
67861,1962.0,Wichita,Kansas,3.0,1.0,9.0,2.0,1.0,5.0,1.0,1237.0,6.94,14.7,96%,59.99,2.0,1.0,4.0,0.0,0.0,0.0,0.0
76301,16540.0,Wichita,Texas,5.0,5.0,16.0,1.0,1.0,5.0,2.0,2473.0,58.34,137.37,100%,45.0,4.0,3.0,8.0,2.0,1.0,2.0,1.0
76302,13206.0,Wichita,Texas,5.0,5.0,16.0,2.0,2.0,6.0,3.0,1084.0,36.19,103.64,100%,40.0,4.0,3.0,8.0,2.0,1.0,2.0,1.0
76305,4746.0,Wichita,Texas,8.0,5.0,19.0,3.0,3.0,7.0,4.0,3338.0,15.1,40.86,79%,36.95,8.0,3.0,12.0,3.0,1.0,3.0,1.0
76306,15991.0,Wichita,Texas,5.0,4.0,15.0,2.0,2.0,5.0,3.0,3101.0,75.16,211.17,100%,40.0,3.0,3.0,7.0,1.0,0.0,1.0,0.0
76308,19677.0,Wichita,Texas,6.0,6.0,18.0,3.0,3.0,7.0,4.0,25004.0,68.27,116.68,100%,45.0,3.0,3.0,7.0,1.0,0.0,1.0,0.0
76309,13862.0,Wichita,Texas,4.0,5.0,15.0,1.0,1.0,5.0,2.0,11196.0,61.8,167.97,100%,45.0,3.0,3.0,7.0,1.0,0.0,1.0,0.0
76310,17989.0,Wichita,Texas,10.0,5.0,21.0,7.0,4.0,11.0,5.0,10126.0,98.95,240.44,98%,36.95,8.0,3.0,12.0,3.0,1.0,3.0,1.0
76311,7535.0,Wichita,Texas,3.0,4.0,13.0,1.0,1.0,4.0,2.0,4158.0,22.46,52.98,100%,69.99,2.0,3.0,6.0,1.0,0.0,1.0,0.0
76354,11270.0,Wichita,Texas,5.0,4.0,15.0,3.0,2.0,5.0,3.0,7803.0,54.9,133.75,97%,36.95,4.0,4.0,9.0,2.0,1.0,2.0,1.0
76360,3502.0,Wichita,Texas,6.0,3.0,15.0,5.0,3.0,7.0,4.0,498.0,7.49,15.97,25%,36.95,8.0,3.0,12.0,5.0,3.0,5.0,3.0
76367,13045.0,Wichita,Texas,9.0,4.0,19.0,4.0,3.0,7.0,4.0,1975.0,19.83,61.67,64%,40.0,8.0,3.0,12.0,4.0,2.0,4.0,2.0
21814,380.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,,,,96%,54.95,5.0,0.0,7.0,1.0,1.0,1.0,1.0
21856,1035.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,,,,88%,54.95,8.0,0.0,10.0,1.0,1.0,1.0,1.0
21865,470.0,Wicomico,Maryland,2.0,2.0,9.0,1.0,1.0,5.0,2.0,,,,97%,54.95,4.0,0.0,6.0,1.0,1.0,1.0,1.0
21801,29961.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,20712.0,124.16,307.81,100%,79.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
21804,38491.0,Wicomico,Maryland,4.0,2.0,11.0,2.0,2.0,6.0,3.0,31058.0,111.33,311.11,100%,69.99,2.0,1.0,5.0,1.0,1.0,1.0,1.0
21826,4837.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,156.0,41.78,117.13,100%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21830,4026.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,692.0,9.88,4.58,100%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21837,2614.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,100%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21840,375.0,Wicomico,Maryland,2.0,1.0,8.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,100%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21849,3238.0,Wicomico,Maryland,4.0,2.0,11.0,2.0,2.0,6.0,3.0,52.0,135.52,343.43,100%,69.99,3.0,1.0,6.0,2.0,2.0,2.0,2.0
21850,2790.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,38.0,17.02,38.95,96%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21874,2210.0,Wicomico,Maryland,3.0,1.0,9.0,1.0,1.0,4.0,1.0,22.0,44.42,95.95,86%,69.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
21875,6467.0,Wicomico,Maryland,3.0,2.0,10.0,1.0,1.0,5.0,2.0,802.0,25.17,69.95,100%,79.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
76364,193.0,Wilbarger,Texas,2.0,3.0,11.0,1.0,1.0,3.0,2.0,25.0,54.88,108.16,100%,36.95,3.0,2.0,6.0,1.0,1.0,1.0,1.0
76373,162.0,Wilbarger,Texas,1.0,4.0,11.0,1.0,1.0,3.0,2.0,34.0,155.31,554.88,100%,36.95,2.0,2.0,5.0,1.0,1.0,1.0,1.0
76384,12991.0,Wilbarger,Texas,4.0,5.0,15.0,4.0,2.0,6.0,3.0,3266.0,26.72,74.74,95%,36.95,4.0,3.0,8.0,2.0,2.0,2.0,2.0
79247,64.0,Wilbarger,Texas,1.0,1.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,100%,36.95,2.0,1.0,4.0,1.0,1.0,1.0,1.0
36721,,Wilcox,Alabama,,,,,,,,,,,,,,,,,,,
36768,1096.0,Wilcox,Alabama,2.0,0.0,6.0,1.0,1.0,3.0,1.0,,,,6%,29.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0
36435,579.0,Wilcox,Alabama,0.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,3.59,4.49,0%,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36720,784.0,Wilcox,Alabama,3.0,0.0,8.0,2.0,1.0,4.0,1.0,189.0,17.49,40.05,67%,69.99,2.0,0.0,4.0,0.0,0.0,0.0,0.0
36722,472.0,Wilcox,Alabama,2.0,0.0,7.0,0.0,0.0,2.0,0.0,723.0,30.62,89.13,0%,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
36726,4814.0,Wilcox,Alabama,3.0,0.0,8.0,1.0,1.0,3.0,1.0,228.0,71.96,163.61,80%,69.99,2.0,0.0,4.0,0.0,0.0,0.0,0.0
36728,461.0,Wilcox,Alabama,3.0,1.0,9.0,0.0,0.0,2.0,0.0,8.0,6.53,20.92,0%,,3.0,0.0,5.0,0.0,0.0,0.0,0.0
36769,3014.0,Wilcox,Alabama,5.0,0.0,10.0,2.0,1.0,4.0,1.0,1.0,18.71,18.71,19%,69.99,4.0,0.0,6.0,0.0,0.0,0.0,0.0
31001,4816.0,Wilcox,Georgia,2.0,0.0,6.0,2.0,2.0,4.0,2.0,398.0,19.52,52.86,74%,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
31071,1199.0,Wilcox,Georgia,5.0,0.0,10.0,4.0,4.0,6.0,4.0,470.0,24.07,37.38,57%,79.99,3.0,0.0,5.0,0.0,0.0,0.0,0.0
31072,1326.0,Wilcox,Georgia,1.0,1.0,7.0,1.0,1.0,3.0,1.0,14.0,7.97,13.32,37%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
31079,2398.0,Wilcox,Georgia,2.0,0.0,7.0,2.0,2.0,4.0,2.0,310.0,16.98,54.5,55%,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
30660,1191.0,Wilkes,Georgia,3.0,0.0,8.0,1.0,1.0,3.0,1.0,38.0,5.11,15.42,90%,59.99,2.0,0.0,4.0,1.0,1.0,1.0,1.0
30668,1924.0,Wilkes,Georgia,2.0,0.0,7.0,1.0,1.0,3.0,1.0,59.0,120.14,462.44,100%,59.99,1.0,0.0,3.0,1.0,1.0,1.0,1.0
30673,7897.0,Wilkes,Georgia,3.0,0.0,7.0,2.0,2.0,4.0,2.0,2188.0,40.73,90.9,100%,59.99,1.0,0.0,3.0,1.0,1.0,1.0,1.0
28649,993.0,Wilkes,North Carolina,3.0,0.0,6.0,2.0,2.0,4.0,3.0,,,,96%,74.99,5.0,1.0,8.0,2.0,2.0,2.0,2.0
28656,,Wilkes,North Carolina,,,,,,,,,,,,,,,,,,,
